chrom	start	end	name	score
Chr1	26067300	26067600	DMR2866	30.5503569695709
Chr1	26070600	26071100	DMR2867	-43.9948128859472
Chr1	26073200	26073500	DMR2868	-27.7944705675765
Chr1	26073800	26074100	DMR2869	-25.2355009550269
Chr1	26074700	26075200	DMR2870	-43.1887388031033
Chr1	26082000	26082500	DMR2871	-43.9248185356463
Chr1	26085800	26086300	DMR2872	-34.9114481840732
Chr1	26094900	26095500	DMR2873	-54.5704384463203
Chr1	26127400	26127800	DMR2874	-26.5254516385658
Chr1	26177300	26177800	DMR2875	-34.6105516613477
Chr1	26193900	26194200	DMR2876	-28.8345875054311
Chr1	26202700	26203100	DMR2877	-29.6378582617339
Chr1	26225000	26225500	DMR2878	-31.6859342807333
Chr1	26225700	26226000	DMR2879	-25.5526695526696
Chr1	26233000	26233400	DMR2880	-26.02510552381
Chr1	26233700	26234200	DMR2881	-37.3416498167079
Chr1	26278500	26279000	DMR2882	-34.1136606518623
Chr1	26290200	26291500	DMR2883	-34.4617409648607
Chr1	26344500	26345100	DMR2884	38.8410628183147
Chr1	26347100	26347400	DMR2885	-28.9181419092616
Chr1	26347700	26348200	DMR2886	-28.2379312693212
Chr1	26348900	26349400	DMR2887	-31.350109505674
Chr1	26359100	26359400	DMR2888	26.0726736390453
Chr1	26386300	26387400	DMR2889	-33.0146103854671
Chr1	26387900	26388800	DMR2890	-38.6468690782036
Chr1	26389300	26389700	DMR2891	-29.0630141183349
Chr1	26390200	26391400	DMR2892	-57.4880854642091
Chr1	26391500	26392300	DMR2893	-40.0594616824402
Chr1	26398000	26398600	DMR2894	-38.0547389650596
Chr1	26421300	26421700	DMR2895	-31.1920018667097
Chr1	26427900	26428200	DMR2896	-33.1426208037499
Chr1	26464400	26465000	DMR2897	-38.4438915078278
Chr1	26466300	26467100	DMR2898	-34.5716840896581
Chr1	26472900	26473300	DMR2899	-31.060617581166
Chr1	26478200	26479100	DMR2900	-45.7465547305186
Chr1	26479800	26480100	DMR2901	-26.2792812281803
Chr1	26489900	26490400	DMR2902	-30.4422848245209
Chr1	26490700	26491100	DMR2903	-43.4064511199091
Chr1	26491300	26491700	DMR2904	-44.0891869962508
Chr1	26491900	26493400	DMR2905	-35.6397664175454
Chr1	26494200	26494800	DMR2906	-33.5047616598618
Chr1	26494900	26495200	DMR2907	-25.7205803593164
Chr1	26495400	26496700	DMR2908	-39.304694350422
Chr1	26497000	26497800	DMR2909	-27.4976664325293
Chr1	26498100	26499300	DMR2910	-49.8356399396344
Chr1	26500000	26500400	DMR2911	-26.9679913582353
Chr1	26500700	26501200	DMR2912	-32.375847830624
Chr1	26504000	26504500	DMR2913	-51.0433410959946
Chr1	26547200	26547700	DMR2914	-32.0378661845426
Chr1	26564600	26564900	DMR2915	-28.3276574915904
Chr1	26585800	26586300	DMR2916	-29.4102474629856
Chr1	26610100	26611100	DMR2917	-42.9074420654529
Chr1	26613900	26614300	DMR2918	-37.3093348521349
Chr1	26619400	26619900	DMR2919	-27.4858428064619
Chr1	26623300	26624100	DMR2920	-37.9416866175875
Chr1	26624900	26625300	DMR2921	-32.3340881444846
Chr1	26625700	26626200	DMR2922	-29.2514113654714
Chr1	26628800	26630200	DMR2923	-39.1978965853067
Chr1	26632600	26633200	DMR2924	-42.7690298249958
Chr1	26633500	26633800	DMR2925	-28.9002203316437
Chr1	26669800	26670200	DMR2926	-31.992366457352
Chr1	26670300	26670800	DMR2927	-30.6075989144678
Chr1	26671200	26671500	DMR2928	-27.8008154566094
Chr1	26688500	26688800	DMR2929	-37.7896786757546
Chr1	26688900	26689300	DMR2930	-31.8888023041851
Chr1	26710300	26711300	DMR2931	-27.9607560056636
Chr1	26713700	26714300	DMR2932	-26.7376456503156
Chr1	26715800	26716800	DMR2933	-30.3036594751738
Chr1	26725900	26726300	DMR2934	-25.769443339755
Chr1	26732700	26733100	DMR2935	-26.0239895048634
Chr1	26760800	26761200	DMR2936	-25.7792750953875
Chr1	26785200	26785900	DMR2937	-44.7891760145112
Chr1	26786800	26787500	DMR2938	-38.100369282702
Chr1	26787800	26788100	DMR2939	-25.7350294377841
Chr1	26791800	26792400	DMR2940	-52.6187615915028
Chr1	26807600	26808000	DMR2941	-26.3774410973224
Chr1	26812700	26813300	DMR2942	-35.4958502048004
Chr1	26820100	26820600	DMR2943	-25.9430062564418
Chr1	26838700	26839000	DMR2944	32.5321032684806
Chr1	26839100	26839800	DMR2945	-37.0206454353873
Chr1	26842600	26843200	DMR2946	-48.3475109679095
Chr1	26844100	26844700	DMR2947	-39.6888817556969
Chr1	26845000	26845300	DMR2948	-25.9961731048793
Chr1	26846200	26846700	DMR2949	-39.8600344985655
Chr1	26848400	26849100	DMR2950	-26.1194020570169
Chr1	26850700	26851000	DMR2951	32.6370048833424
Chr1	26856100	26856600	DMR2952	-26.0846838626987
Chr1	26856800	26857900	DMR2953	-39.7812041803165
Chr1	26859100	26859400	DMR2954	31.3441240407533
Chr1	26866600	26867200	DMR2955	-32.223412624626
Chr1	26868100	26868600	DMR2956	-42.4043417765184
Chr1	26868800	26869300	DMR2957	-29.8424502577277
Chr1	26890200	26890500	DMR2958	-27.3808044102916
Chr1	26892400	26892800	DMR2959	-31.0257836948851
Chr1	26912900	26913500	DMR2960	-38.484305957482
Chr1	26915000	26915400	DMR2961	87.962962962963
Chr1	26915500	26916000	DMR2962	-40.9177307790311
Chr1	26916100	26916400	DMR2963	29.6198635086938
Chr1	26918400	26919000	DMR2964	-35.0098588088581
Chr1	26922400	26922700	DMR2965	-25.3083119475335
Chr1	26933500	26933800	DMR2966	-29.2901125883909
Chr1	26934000	26934600	DMR2967	-28.7653807219451
Chr1	26940700	26941400	DMR2968	-27.7589539230413
Chr1	26968700	26969500	DMR2969	-43.347810079355
Chr1	26988200	26988600	DMR2970	-28.5818891260403
Chr1	26989900	26990500	DMR2971	-31.5063657841288
Chr1	26990900	26991300	DMR2972	-28.0749255441447
Chr1	26998200	26998700	DMR2973	-39.7234321174446
Chr1	27001000	27001500	DMR2974	-39.3610713818229
Chr1	27004800	27005200	DMR2975	-36.2273747066335
Chr1	27006200	27007000	DMR2976	-31.1059254985343
Chr1	27010300	27010800	DMR2977	-30.4643318081244
Chr1	27011100	27011500	DMR2978	-28.1770682007675
Chr1	27011700	27012200	DMR2979	-37.963685268611
Chr1	27012800	27013100	DMR2980	34.9789915966387
Chr1	27019300	27019700	DMR2981	-27.5982345160604
Chr1	27020800	27021600	DMR2982	-46.6821862215265
Chr1	27023800	27024300	DMR2983	-28.3995968976285
Chr1	27025200	27025700	DMR2984	-32.1495872982239
Chr1	27063700	27064200	DMR2985	-37.5773982850221
Chr1	27112500	27113000	DMR2986	-38.5364324517048
Chr1	27124600	27125300	DMR2987	-45.2566421169058
Chr1	27158800	27159600	DMR2988	-30.4755687598892
Chr1	27164200	27164500	DMR2989	-25.759353330108
Chr1	27166900	27167200	DMR2990	-28.866632961777
Chr1	27203800	27204300	DMR2991	-32.9861392848211
Chr1	27204400	27204900	DMR2992	-37.3128994167143
Chr1	27218500	27218800	DMR2993	-25.7462927544152
Chr1	27219000	27219500	DMR2994	-44.1435227880619
Chr1	27229400	27230000	DMR2995	-49.7283662508482
Chr1	27230200	27231200	DMR2996	-29.7954562894854
Chr1	27235000	27235300	DMR2997	-27.8753547758131
Chr1	27235700	27236500	DMR2998	-37.4137516350806
Chr1	27245800	27246400	DMR2999	-30.4977276036572
Chr1	27246800	27247100	DMR3000	-26.9366142984679
Chr1	27248100	27248700	DMR3001	-34.942210863497
Chr1	27249600	27251400	DMR3002	-40.2027278698197
Chr1	27252900	27254500	DMR3003	-37.2571959019023
Chr1	27254600	27255500	DMR3004	-37.9006967479881
Chr1	27262600	27263100	DMR3005	-44.1012880102216
Chr1	27269300	27269800	DMR3006	-36.5376477525908
Chr1	27270100	27270500	DMR3007	-34.2301432092633
Chr1	27270700	27271000	DMR3008	-26.5201415311679
Chr1	27286800	27287100	DMR3009	-30.9560648080572
Chr1	27313700	27314100	DMR3010	-28.7373490249764
Chr1	27315200	27315500	DMR3011	-25.2890677149002
Chr1	27316100	27316400	DMR3012	-31.4011581442903
Chr1	27321200	27321500	DMR3013	-25.3973074197793
Chr1	27321900	27322200	DMR3014	-27.1339604564062
Chr1	27322500	27323200	DMR3015	-38.205473275645
Chr1	27325400	27325900	DMR3016	-33.2197650126792
Chr1	27326800	27327100	DMR3017	-36.0833959306313
Chr1	27327800	27328100	DMR3018	-28.4040379762048
Chr1	27328600	27329100	DMR3019	-34.8320336862318
Chr1	27346800	27347100	DMR3020	-29.1776830281031
Chr1	27350500	27351000	DMR3021	-51.93144322652
Chr1	27351200	27351600	DMR3022	-28.8528829375954
Chr1	27351700	27352900	DMR3023	-37.3828412509665
Chr1	27367500	27367800	DMR3024	-27.0756528417819
Chr1	27368200	27368500	DMR3025	-33.3612685286028
Chr1	27369300	27369800	DMR3026	-63.8182554523643
Chr1	27370500	27371000	DMR3027	-35.7104576127858
Chr1	27374700	27375000	DMR3028	-28.2132261460427
Chr1	27378000	27378600	DMR3029	-36.5256880579321
Chr1	27380500	27381000	DMR3030	-32.8666484400625
Chr1	27381700	27382200	DMR3031	-35.4997279046071
Chr1	27392100	27392800	DMR3032	-29.2020213070067
Chr1	27423900	27424200	DMR3033	-31.929347826087
Chr1	27457800	27458300	DMR3034	-41.2853624917969
Chr1	27459200	27459700	DMR3035	-18.1860007018051
Chr1	27459900	27460200	DMR3036	37.4240121580547
Chr1	27471400	27471700	DMR3037	-25.327812284334
Chr1	27472000	27472400	DMR3038	-30.4205509074331
Chr1	27474600	27475100	DMR3039	-31.4882199094901
Chr1	27480700	27481200	DMR3040	-36.5360450203394
Chr1	27481600	27483200	DMR3041	-48.571601582316
Chr1	27486900	27487400	DMR3042	-29.4436189917285
Chr1	27489200	27489700	DMR3043	-34.9935779044514
Chr1	27493200	27493700	DMR3044	-50.2913347105882
Chr1	27494800	27495100	DMR3045	-29.8399569094245
Chr1	27504900	27505200	DMR3046	-30.2196129305552
Chr1	27512400	27512700	DMR3047	-31.2354312354312
Chr1	27513100	27513600	DMR3048	-30.6790400689831
Chr1	27518700	27519300	DMR3049	-41.1469951398644
Chr1	27519500	27519800	DMR3050	-25.8619427285444
Chr1	27520700	27521100	DMR3051	-26.0423452765015
Chr1	27524100	27524500	DMR3052	-28.8968136938433
Chr1	27525600	27526100	DMR3053	-39.2810219582173
Chr1	27542300	27543400	DMR3054	-37.7707557570878
Chr1	27558400	27558700	DMR3055	-25.1086305064429
Chr1	27565600	27566400	DMR3056	-35.2331788314813
Chr1	27579600	27580200	DMR3057	-35.5675368287791
Chr1	27598700	27599800	DMR3058	-22.0820820626241
Chr1	27605400	27605800	DMR3059	-29.8484217959873
Chr1	27606100	27606400	DMR3060	-36.4974866359524
Chr1	27607500	27608800	DMR3061	-33.1611969904525
Chr1	27609100	27609400	DMR3062	-33.5843484680694
Chr1	27609500	27610000	DMR3063	-40.6411702840728
Chr1	27615200	27615700	DMR3064	-25.8697708792659
Chr1	27618000	27618400	DMR3065	-28.662398746352
Chr1	27620800	27621100	DMR3066	-28.4359190556492
Chr1	27621700	27622900	DMR3067	-38.0392790208715
Chr1	27623200	27623900	DMR3068	-45.7185521854014
Chr1	27624200	27624700	DMR3069	-28.8816272072233
Chr1	27626300	27626700	DMR3070	-32.5305299636779
Chr1	27652600	27653300	DMR3071	-38.4006733366088
Chr1	27672100	27672600	DMR3072	-41.5554164510911
Chr1	27677700	27679100	DMR3073	61.0146036715053
Chr1	27689000	27689300	DMR3074	-25.6951162427836
Chr1	27693500	27694000	DMR3075	-32.8058541628006
Chr1	27694400	27694700	DMR3076	-25.9613111653928
Chr1	27695200	27695500	DMR3077	-27.8176017687945
Chr1	27702000	27702500	DMR3078	-41.9073889575972
Chr1	27702900	27703200	DMR3079	43.2363611780877
Chr1	27716800	27717200	DMR3080	-25.4120563316284
Chr1	27722600	27723100	DMR3081	-40.7333072239619
Chr1	27723200	27723700	DMR3082	-38.6004847000427
Chr1	27723800	27724100	DMR3083	-27.7780639722755
Chr1	27725500	27726500	DMR3084	-38.8441486004836
Chr1	27726900	27727200	DMR3085	-36.3393939393939
Chr1	27727300	27727600	DMR3086	-32.8237045054796
Chr1	27727900	27728400	DMR3087	-28.8281119066799
Chr1	27728500	27729000	DMR3088	-38.5190649961706
Chr1	27731100	27731800	DMR3089	-33.3865104033565
Chr1	27764000	27764800	DMR3090	-29.9672979656089
Chr1	27764900	27765500	DMR3091	-34.8345918235415
Chr1	27772200	27772700	DMR3092	-41.1993848322837
Chr1	27773200	27773900	DMR3093	-38.0385659774618
Chr1	27793500	27794500	DMR3094	-47.0538198947464
Chr1	27796400	27797000	DMR3095	-35.486676905421
Chr1	27799900	27800400	DMR3096	-33.4060714723847
Chr1	27800800	27801500	DMR3097	-45.6985421632538
Chr1	27802200	27802500	DMR3098	-31.6764705882353
Chr1	27803100	27803400	DMR3099	-27.1220847889718
Chr1	27805400	27806100	DMR3100	-39.5775534248199
Chr1	27806300	27807200	DMR3101	-39.1327685166327
Chr1	27808200	27809100	DMR3102	-51.1039253879053
Chr1	27811900	27812200	DMR3103	-36.0387565834669
Chr1	27812900	27813600	DMR3104	-34.377678362943
Chr1	27818700	27819000	DMR3105	-33.8930429839521
Chr1	27820700	27821000	DMR3106	-26.1010369340881
Chr1	27822700	27823100	DMR3107	-26.4135396418247
Chr1	27826400	27826800	DMR3108	-32.997043871771
Chr1	27826900	27827300	DMR3109	-33.21179045589
Chr1	27844000	27844500	DMR3110	-51.9632439352678
Chr1	27845000	27845500	DMR3111	-52.5644124005597
Chr1	27890200	27891100	DMR3112	-40.6137978232758
Chr1	27892300	27892700	DMR3113	-30.8788796576732
Chr1	27912000	27912500	DMR3114	-31.4570849471493
Chr1	27916200	27916800	DMR3115	-48.4884117438373
Chr1	27921800	27922100	DMR3116	-27.8422428510457
Chr1	27924700	27925400	DMR3117	-43.1778900144083
Chr1	27926600	27927300	DMR3118	-28.4408301049096
Chr1	27928400	27929000	DMR3119	-35.9453181271428
Chr1	27937200	27938000	DMR3120	-39.2981307684222
Chr1	27941800	27942300	DMR3121	-51.2024712766297
Chr1	27944800	27945100	DMR3122	-39.7727272727273
Chr1	27945800	27946100	DMR3123	-33.966270079718
Chr1	27949900	27950400	DMR3124	-53.4670451915806
Chr1	27962400	27962900	DMR3125	-36.6343966925559
Chr1	27967300	27967600	DMR3126	-37.4414614920944
Chr1	28006300	28007400	DMR3127	-37.9717799725893
Chr1	28010700	28011000	DMR3128	-25.0320157090412
Chr1	28017100	28017600	DMR3129	-34.1840256094734
Chr1	28017700	28018000	DMR3130	-37.0157418778609
Chr1	28018100	28019200	DMR3131	-50.0615697835325
Chr1	28021500	28021800	DMR3132	-37.7624506592761
Chr1	28022900	28023400	DMR3133	-34.6272676743151
Chr1	28025900	28026400	DMR3134	-43.9105836903898
Chr1	28031400	28031900	DMR3135	-37.4628827968119
Chr1	28044700	28045300	DMR3136	41.3974356068722
Chr1	28060300	28060800	DMR3137	-37.0348733145877
Chr1	28061500	28062000	DMR3138	-35.129683355885
Chr1	28062100	28062400	DMR3139	-30.2411581887564
Chr1	28063000	28063400	DMR3140	-35.1667784613064
Chr1	28066600	28067000	DMR3141	-37.0846929775033
Chr1	28087100	28087800	DMR3142	-30.8502941355057
Chr1	28091900	28092400	DMR3143	-29.6259399178072
Chr1	28097500	28098000	DMR3144	-36.1936981746779
Chr1	28099800	28100200	DMR3145	-27.3127533143208
Chr1	28100300	28100700	DMR3146	-33.5041793975123
Chr1	28101000	28101500	DMR3147	-39.1415288780278
Chr1	28103100	28103400	DMR3148	35.7480000371654
Chr1	28119000	28119500	DMR3149	-30.6394751654396
Chr1	28121200	28121600	DMR3150	-29.2962023780375
Chr1	28134900	28135200	DMR3151	-25.5428906805054
Chr1	28136700	28137200	DMR3152	-31.3184453979776
Chr1	28139600	28140000	DMR3153	-30.5129704837396
Chr1	28140500	28140900	DMR3154	-25.758211855936
Chr1	28141000	28141600	DMR3155	-44.5345620161211
Chr1	28153300	28153600	DMR3156	-27.6811594202899
Chr1	28153800	28154400	DMR3157	-48.2326061716958
Chr1	28154500	28155000	DMR3158	-27.176725404431
Chr1	28165800	28166100	DMR3159	-30.3587937486243
Chr1	28167700	28168400	DMR3160	-34.5170000288758
Chr1	28172700	28173300	DMR3161	-44.4004160146725
Chr1	28192100	28192400	DMR3162	-36.947146725504
Chr1	28197400	28198200	DMR3163	-29.9445947914223
Chr1	28214500	28215000	DMR3164	-31.5955071796023
Chr1	28221800	28222200	DMR3165	-29.1753058885773
Chr1	28225000	28225900	DMR3166	-38.5051396894087
Chr1	28227400	28228500	DMR3167	-5.53227374494392
Chr1	28229900	28230400	DMR3168	-30.4704983547717
Chr1	28230900	28231700	DMR3169	18.0087119769769
Chr1	28259100	28259600	DMR3170	58.3115754205429
Chr1	28261700	28262500	DMR3171	-54.8991166959019
Chr1	28262800	28263400	DMR3172	-37.0074622911275
Chr1	28263800	28264100	DMR3173	-41.0695830569652
Chr1	28270300	28270800	DMR3174	-42.3072175644003
Chr1	28276900	28277400	DMR3175	-29.7056097235149
Chr1	28298500	28299300	DMR3176	-37.8888865406408
Chr1	28371200	28372100	DMR3177	-36.3962284383787
Chr1	28372400	28372900	DMR3178	-29.0885828224323
Chr1	28409600	28409900	DMR3179	-29.7679172679173
Chr1	28411500	28411800	DMR3180	-26.1214414220565
Chr1	28412500	28413200	DMR3181	-26.8474377340101
Chr1	28413500	28414000	DMR3182	-26.7806212787082
Chr1	28436500	28436800	DMR3183	-25.6842285323298
Chr1	28478200	28478600	DMR3184	-27.9439424531272
Chr1	28479800	28480300	DMR3185	-39.944753669377
Chr1	28480400	28481400	DMR3186	-20.2968914216353
Chr1	28482000	28482300	DMR3187	30.1542550325929
Chr1	28523000	28523300	DMR3188	-29.9372771622209
Chr1	28524800	28525100	DMR3189	-28.7051422052604
Chr1	28528600	28529200	DMR3190	-32.4804503004352
Chr1	28536500	28536800	DMR3191	-29.783431290757
Chr1	28572700	28573900	DMR3192	-39.2232546678301
Chr1	28592700	28593000	DMR3193	38.4405028675605
Chr1	28612500	28612900	DMR3194	-26.9432197525525
Chr1	28618900	28619700	DMR3195	-32.1224330533521
Chr1	28620000	28620600	DMR3196	-33.1572941875172
Chr1	28632200	28632500	DMR3197	-36.6868442470348
Chr1	28635100	28635800	DMR3198	-28.8922378418973
Chr1	28642000	28642500	DMR3199	-35.5978469849002
Chr1	28656800	28657300	DMR3200	-26.4697471554279
Chr1	28657600	28658000	DMR3201	-27.5002525321742
Chr1	28660000	28660300	DMR3202	-28.8981432844647
Chr1	28660600	28661100	DMR3203	-30.3543777021328
Chr1	28662800	28663100	DMR3204	-28.0098085745926
Chr1	28708700	28709200	DMR3205	-37.964471462659
Chr1	28710900	28711500	DMR3206	-5.13808770666625
Chr1	28735400	28735900	DMR3207	-39.8231953677542
Chr1	28737900	28738600	DMR3208	-42.1164839331031
Chr1	28761100	28762400	DMR3209	-34.1529333258108
Chr1	28781500	28781800	DMR3210	-29.6973688025214
Chr1	28790100	28790600	DMR3211	-29.5796048558119
Chr1	28790900	28791500	DMR3212	-33.1197785861911
Chr1	28831600	28832100	DMR3213	-31.8334023942689
Chr1	28832600	28833200	DMR3214	-46.0055584078215
Chr1	28834000	28835300	DMR3215	-42.2389005984562
Chr1	28835400	28836000	DMR3216	-31.0505955561416
Chr1	28849200	28850000	DMR3217	-38.8942224314184
Chr1	28850200	28850700	DMR3218	-35.3686295845217
Chr1	28851400	28852000	DMR3219	-38.3480862924079
Chr1	28852800	28853200	DMR3220	-25.7417067918809
Chr1	28855800	28856400	DMR3221	31.8089983863316
Chr1	28883700	28884300	DMR3222	-33.5721467051004
Chr1	28902600	28902900	DMR3223	-29.5715178265514
Chr1	28908600	28910300	DMR3224	-34.9183164035059
Chr1	28923800	28924200	DMR3225	-26.0918971015662
Chr1	28948300	28949000	DMR3226	-36.4055053661602
Chr1	28949300	28949700	DMR3227	-26.7785896264962
Chr1	28950200	28950500	DMR3228	-25.5739717618171
Chr1	28985100	28985900	DMR3229	-44.4524996656711
Chr1	29000700	29001200	DMR3230	-41.6047877304971
Chr1	29014300	29014700	DMR3231	-33.4602204316014
Chr1	29014800	29015700	DMR3232	-35.2183641539891
Chr1	29017800	29018100	DMR3233	-31.413444661106
Chr1	29018200	29018800	DMR3234	-39.8967054777536
Chr1	29024700	29025000	DMR3235	-28.5900262871559
Chr1	29031300	29032100	DMR3236	-37.8055205127714
Chr1	29039100	29039700	DMR3237	-38.7452704181391
Chr1	29040700	29041100	DMR3238	-27.7990499209391
Chr1	29041900	29042200	DMR3239	-38.1227710751954
Chr1	29045000	29046000	DMR3240	-31.5072206769586
Chr1	29046500	29047000	DMR3241	-26.5369497386798
Chr1	29047100	29047700	DMR3242	-31.3190266207605
Chr1	29047800	29048500	DMR3243	-33.9163899879682
Chr1	29052700	29053100	DMR3244	-27.2209381662419
Chr1	29053200	29054300	DMR3245	-41.6053104506562
Chr1	29055300	29055600	DMR3246	-33.2660660660661
Chr1	29058200	29059500	DMR3247	-35.041389785079
Chr1	29071100	29071500	DMR3248	-44.3592944124938
Chr1	29072700	29073200	DMR3249	-31.9436224783733
Chr1	29084400	29084700	DMR3250	-25.2953697736638
Chr1	29088100	29088400	DMR3251	-31.2344612578324
Chr1	29095200	29095700	DMR3252	-34.4097696233582
Chr1	29097400	29097700	DMR3253	-31.5225200331583
Chr1	29097800	29098100	DMR3254	-40.2532849239281
Chr1	29105400	29106200	DMR3255	-30.0394832900934
Chr1	29106400	29107300	DMR3256	-43.3654328018489
Chr1	29107400	29107800	DMR3257	-28.5921907725799
Chr1	29108300	29109200	DMR3258	-35.6573958979365
Chr1	29110400	29110700	DMR3259	-26.2409358599415
Chr1	29112700	29113000	DMR3260	-26.7497189206553
Chr1	29115700	29116000	DMR3261	-36.036036036036
Chr1	29124000	29124700	DMR3262	-32.5586402766201
Chr1	29139100	29139800	DMR3263	-47.9453968704062
Chr1	29140000	29140500	DMR3264	-32.3426648382949
Chr1	29141000	29141600	DMR3265	-34.7478429936604
Chr1	29144400	29144700	DMR3266	-29.5261984392419
Chr1	29145400	29145800	DMR3267	-35.1308590640406
Chr1	29150500	29151300	DMR3268	-35.4702776317256
Chr1	29154300	29154700	DMR3269	-28.1196009633295
Chr1	29157700	29158300	DMR3270	-40.2444197312993
Chr1	29160800	29161200	DMR3271	-29.4209808159754
Chr1	29166400	29167400	DMR3272	-29.2645725625945
Chr1	29167900	29168400	DMR3273	-31.6398966998843
Chr1	29169100	29169400	DMR3274	-30.8961482203803
Chr1	29189300	29189700	DMR3275	-32.2439430583364
Chr1	29194200	29194600	DMR3276	-29.5523955927598
Chr1	29230600	29231000	DMR3277	-29.2470633812865
Chr1	29248300	29248800	DMR3278	28.7853592620407
Chr1	29250300	29250600	DMR3279	25.8344640434193
Chr1	29254400	29255100	DMR3280	-41.3298437218257
Chr1	29256000	29256300	DMR3281	-34.8271483378262
Chr1	29256700	29257000	DMR3282	-31.9935111751983
Chr1	29257800	29258400	DMR3283	-52.1715669264018
Chr1	29259400	29260000	DMR3284	-38.1330413524135
Chr1	29261400	29261700	DMR3285	30.691784260733
